C1,C2,C3,C4,C5,C6,C7,C8,Confirmed,Country/Region,Date,Deaths,Qtde Autorizados,Qtde Autorizados_2019_mean,Valor Autorizados,Valor Autorizados_2019_mean,day_of_week,populacao
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,AC,08/27/2020,0.0,166421.0,157935.93424657534,14369988.75,11302107.061972605,3.0,881935.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,AC,08/28/2020,1.0,175012.0,157935.93424657534,15291797.85,11302107.061972605,4.0,881935.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,AC,08/29/2020,0.0,180519.0,157935.93424657534,15346374.34,11302107.061972605,5.0,881935.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,AC,08/30/2020,1.0,106024.0,157935.93424657534,8039202.29,11302107.061972605,6.0,881935.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,AC,08/31/2020,3.0,176513.0,157935.93424657534,16900491.17,11302107.061972605,0.0,881935.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,AC,09/01/2020,4.0,166217.0,157935.93424657534,15327141.82,11302107.061972605,1.0,881935.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,AC,09/02/2020,2.0,157846.0,157935.93424657534,14712785.88,11302107.061972605,2.0,881935.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,AC,09/03/2020,4.0,173286.0,157935.93424657534,15920446.32,11302107.061972605,3.0,881935.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,AC,09/04/2020,1.0,171703.0,157935.93424657534,16259420.19,11302107.061972605,4.0,881935.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,AC,09/05/2020,1.0,181330.0,157935.93424657534,16129173.89,11302107.061972605,5.0,881935.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,AC,09/06/2020,0.0,102982.0,157935.93424657534,7930651.09,11302107.061972605,6.0,881935.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,AC,09/07/2020,0.0,128317.0,157935.93424657534,10479030.08,11302107.061972605,0.0,881935.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,AL,03/08/2020,0.0,435056.0,594993.6383561643,31014297.23,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,03/09/2020,0.0,671146.0,594993.6383561643,48603017.51,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,03/10/2020,0.0,634396.0,594993.6383561643,46556793.74,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,03/11/2020,0.0,672460.0,594993.6383561643,49033597.03,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,03/12/2020,0.0,641536.0,594993.6383561643,47997159.12,44476135.570191786,3.0,3337357.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,AL,03/13/2020,0.0,713043.0,594993.6383561643,54547691.5,44476135.570191786,4.0,3337357.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,AL,03/14/2020,0.0,687273.0,594993.6383561643,52373660.18,44476135.570191786,5.0,3337357.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,AL,03/15/2020,0.0,432202.0,594993.6383561643,28942424.27,44476135.570191786,6.0,3337357.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,AL,03/16/2020,0.0,646047.0,594993.6383561643,46563716.19,44476135.570191786,0.0,3337357.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,AL,03/17/2020,0.0,655686.0,594993.6383561643,49455219.04,44476135.570191786,1.0,3337357.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,AL,03/18/2020,0.0,593373.0,594993.6383561643,45668680.94,44476135.570191786,2.0,3337357.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,AL,03/19/2020,0.0,616108.0,594993.6383561643,48324709.55,44476135.570191786,3.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AL,03/20/2020,0.0,672856.0,594993.6383561643,60038855.8,44476135.570191786,4.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,AL,03/21/2020,0.0,550060.0,594993.6383561643,42860912.86,44476135.570191786,5.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,AL,03/22/2020,0.0,273044.0,594993.6383561643,17657018.89,44476135.570191786,6.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,AL,03/23/2020,0.0,432740.0,594993.6383561643,30009351.61,44476135.570191786,0.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,AL,03/24/2020,0.0,375690.0,594993.6383561643,25257748.5,44476135.570191786,1.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,AL,03/25/2020,0.0,395581.0,594993.6383561643,27129927.82,44476135.570191786,2.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,AL,03/26/2020,0.0,405579.0,594993.6383561643,28249789.67,44476135.570191786,3.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,AL,03/27/2020,0.0,437500.0,594993.6383561643,32631728.28,44476135.570191786,4.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,AL,03/28/2020,0.0,471477.0,594993.6383561643,32309063.18,44476135.570191786,5.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,AL,03/29/2020,0.0,241097.0,594993.6383561643,14557775.76,44476135.570191786,6.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,AL,03/30/2020,0.0,466278.0,594993.6383561643,33539179.84,44476135.570191786,0.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,AL,03/31/2020,1.0,504375.0,594993.6383561643,41011543.7,44476135.570191786,1.0,3337357.0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,AL,04/01/2020,0.0,474943.0,594993.6383561643,36956139.18,44476135.570191786,2.0,3337357.0
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,AL,04/02/2020,0.0,480186.0,594993.6383561643,38743370.81,44476135.570191786,3.0,3337357.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,AL,04/03/2020,1.0,507260.0,594993.6383561643,41282697.69,44476135.570191786,4.0,3337357.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,AL,04/04/2020,0.0,529492.0,594993.6383561643,40289920.64,44476135.570191786,5.0,3337357.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,AL,04/05/2020,0.0,283382.0,594993.6383561643,19027294.27,44476135.570191786,6.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,AL,04/06/2020,0.0,488977.0,594993.6383561643,39488307.13,44476135.570191786,0.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,AL,04/07/2020,0.0,498061.0,594993.6383561643,41280051.58,44476135.570191786,1.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,AL,04/08/2020,0.0,535104.0,594993.6383561643,43348469.91,44476135.570191786,2.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,AL,04/09/2020,1.0,591283.0,594993.6383561643,45211731.25,44476135.570191786,3.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,AL,04/10/2020,0.0,246083.0,594993.6383561643,15643975.02,44476135.570191786,4.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,AL,04/11/2020,0.0,542560.0,594993.6383561643,38219847.5,44476135.570191786,5.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,AL,04/12/2020,0.0,304092.0,594993.6383561643,17702887.3,44476135.570191786,6.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,AL,04/13/2020,0.0,483528.0,594993.6383561643,35623859.28,44476135.570191786,0.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,AL,04/14/2020,1.0,454906.0,594993.6383561643,36572049.11,44476135.570191786,1.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,AL,04/15/2020,1.0,450003.0,594993.6383561643,35927890.18,44476135.570191786,2.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,AL,04/16/2020,0.0,440501.0,594993.6383561643,35105081.89,44476135.570191786,3.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,AL,04/17/2020,2.0,511590.0,594993.6383561643,40277599.78,44476135.570191786,4.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,AL,04/18/2020,0.0,530624.0,594993.6383561643,39479513.5,44476135.570191786,5.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,AL,04/19/2020,8.0,276338.0,594993.6383561643,17943276.24,44476135.570191786,6.0,3337357.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,AL,04/20/2020,3.0,512767.0,594993.6383561643,38811769.57,44476135.570191786,0.0,3337357.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,AL,04/21/2020,1.0,357857.0,594993.6383561643,24963068.33,44476135.570191786,1.0,3337357.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,AL,04/22/2020,1.0,482559.0,594993.6383561643,38176218.16,44476135.570191786,2.0,3337357.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,AL,04/23/2020,2.0,475994.0,594993.6383561643,38558184.22,44476135.570191786,3.0,3337357.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,AL,04/24/2020,5.0,477410.0,594993.6383561643,39152114.36,44476135.570191786,4.0,3337357.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,AL,04/25/2020,2.0,536221.0,594993.6383561643,40405856.71,44476135.570191786,5.0,3337357.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,AL,04/26/2020,3.0,246413.0,594993.6383561643,16434994.01,44476135.570191786,6.0,3337357.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,AL,04/27/2020,2.0,494562.0,594993.6383561643,39810165.75,44476135.570191786,0.0,3337357.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,AL,04/28/2020,2.0,496312.0,594993.6383561643,41279555.17,44476135.570191786,1.0,3337357.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,AL,04/29/2020,5.0,508027.0,594993.6383561643,43689588.7,44476135.570191786,2.0,3337357.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,AL,04/30/2020,6.0,551839.0,594993.6383561643,53679914.91,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,AL,05/01/2020,6.0,365812.0,594993.6383561643,29101449.58,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,AL,05/02/2020,5.0,562949.0,594993.6383561643,48185382.82,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,AL,05/03/2020,6.0,289086.0,594993.6383561643,21819920.13,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,AL,05/04/2020,8.0,525794.0,594993.6383561643,46558837.14,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,AL,05/05/2020,8.0,517467.0,594993.6383561643,48085754.91,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,AL,05/06/2020,9.0,516817.0,594993.6383561643,46293690.23,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,164.0,AL,05/07/2020,9.0,521982.0,594993.6383561643,47024862.77,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,166.0,AL,05/08/2020,10.0,563565.0,594993.6383561643,51959139.31,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,139.0,AL,05/09/2020,6.0,602627.0,594993.6383561643,51697434.9,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,AL,05/10/2020,12.0,293670.0,594993.6383561643,20505867.59,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,AL,05/11/2020,12.0,483292.0,594993.6383561643,39050912.72,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,237.0,AL,05/12/2020,12.0,458972.0,594993.6383561643,38586109.97,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,181.0,AL,05/13/2020,14.0,446778.0,594993.6383561643,36552985.91,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,211.0,AL,05/14/2020,13.0,455788.0,594993.6383561643,38444025.39,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,240.0,AL,05/15/2020,10.0,500117.0,594993.6383561643,43054427.56,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,381.0,AL,05/16/2020,12.0,516057.0,594993.6383561643,39375680.35,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.0,AL,05/17/2020,11.0,260741.0,594993.6383561643,17848674.76,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,215.0,AL,05/18/2020,11.0,483046.0,594993.6383561643,37813206.1,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.0,AL,05/19/2020,10.0,472009.0,594993.6383561643,39444400.1,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121.0,AL,05/20/2020,20.0,472926.0,594993.6383561643,39096413.45,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,479.0,AL,05/21/2020,11.0,463696.0,594993.6383561643,38392194.85,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,386.0,AL,05/22/2020,18.0,503556.0,594993.6383561643,41455303.92,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,AL,05/23/2020,21.0,511586.0,594993.6383561643,38847478.88,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,AL,05/24/2020,15.0,245592.0,594993.6383561643,16793252.46,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,AL,05/25/2020,21.0,508242.0,594993.6383561643,40081547.5,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,AL,05/26/2020,17.0,478005.0,594993.6383561643,39633252.89,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,AL,05/27/2020,14.0,502112.0,594993.6383561643,41858324.57,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,AL,05/28/2020,17.0,493539.0,594993.6383561643,42920249.77,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,AL,05/29/2020,21.0,528021.0,594993.6383561643,48881366.07,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,AL,05/30/2020,18.0,518840.0,594993.6383561643,48217206.85,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.0,AL,05/31/2020,19.0,272887.0,594993.6383561643,22265254.72,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,AL,06/01/2020,18.0,549072.0,594993.6383561643,47646915.01,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,AL,06/02/2020,21.0,520887.0,594993.6383561643,45763417.82,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,AL,06/03/2020,24.0,516591.0,594993.6383561643,45481829.24,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,AL,06/04/2020,25.0,508584.0,594993.6383561643,45836464.34,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,AL,06/05/2020,26.0,567499.0,594993.6383561643,51552178.48,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0,AL,06/06/2020,25.0,573906.0,594993.6383561643,50058111.38,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,AL,06/07/2020,19.0,287349.0,594993.6383561643,21850618.35,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AL,06/08/2020,0.0,538892.0,594993.6383561643,47233205.07,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1487.0,AL,06/09/2020,39.0,492885.0,594993.6383561643,44235694.54,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.0,AL,06/10/2020,20.0,530498.0,594993.6383561643,46042370.4,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,AL,06/11/2020,21.0,409290.0,594993.6383561643,34961538.25,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,AL,06/12/2020,20.0,629863.0,594993.6383561643,53205929.4,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,AL,06/13/2020,22.0,480567.0,594993.6383561643,39016941.53,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.0,AL,06/14/2020,21.0,255458.0,594993.6383561643,18898991.7,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.0,AL,06/15/2020,24.0,443416.0,594993.6383561643,37539391.21,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,AL,06/16/2020,25.0,498354.0,594993.6383561643,42130401.33,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,AL,06/17/2020,18.0,501783.0,594993.6383561643,42672610.1,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,AL,06/18/2020,20.0,512196.0,594993.6383561643,44063140.69,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0,AL,06/19/2020,17.0,358033.0,594993.6383561643,30010641.71,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,AL,06/20/2020,18.0,657504.0,594993.6383561643,54096049.34,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,AL,06/21/2020,18.0,288863.0,594993.6383561643,20747519.7,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,AL,06/22/2020,19.0,541587.0,594993.6383561643,43817824.33,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,AL,06/23/2020,17.0,560482.0,594993.6383561643,44800246.32,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,AL,06/24/2020,18.0,375911.0,594993.6383561643,28728162.61,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,AL,06/25/2020,20.0,486870.0,594993.6383561643,43931279.75,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,AL,06/26/2020,17.0,579715.0,594993.6383561643,50595110.39,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,AL,06/27/2020,18.0,565760.0,594993.6383561643,47092989.27,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,AL,06/28/2020,19.0,294515.0,594993.6383561643,20982789.6,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,AL,06/29/2020,20.0,474924.0,594993.6383561643,41036102.11,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,AL,06/30/2020,20.0,579749.0,594993.6383561643,56749918.3,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,AL,07/01/2020,20.0,575045.0,594993.6383561643,51531931.45,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,AL,07/02/2020,19.0,544065.0,594993.6383561643,51059410.88,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.0,AL,07/03/2020,22.0,584606.0,594993.6383561643,54112272.48,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.0,AL,07/04/2020,21.0,601209.0,594993.6383561643,54089947.56,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,AL,07/05/2020,19.0,277355.0,594993.6383561643,22459967.35,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,AL,07/06/2020,19.0,572247.0,594993.6383561643,51394726.55,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,AL,07/07/2020,20.0,558502.0,594993.6383561643,50175969.13,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,AL,07/08/2020,21.0,547163.0,594993.6383561643,49899831.32,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,AL,07/09/2020,17.0,516497.0,594993.6383561643,47644183.8,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,AL,07/10/2020,16.0,569723.0,594993.6383561643,51336451.62,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,AL,07/11/2020,18.0,580778.0,594993.6383561643,49961881.89,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,AL,07/12/2020,17.0,293350.0,594993.6383561643,22394531.36,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,AL,07/13/2020,16.0,530848.0,594993.6383561643,45956148.73,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,AL,07/14/2020,17.0,511557.0,594993.6383561643,44132108.29,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,AL,07/15/2020,17.0,516827.0,594993.6383561643,44336988.33,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,AL,07/16/2020,17.0,493894.0,594993.6383561643,44597346.6,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,AL,07/17/2020,17.0,530669.0,594993.6383561643,45585931.7,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,AL,07/18/2020,16.0,576703.0,594993.6383561643,46466744.39,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,AL,07/19/2020,16.0,267327.0,594993.6383561643,19478359.08,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,AL,07/20/2020,16.0,551452.0,594993.6383561643,47318737.97,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,AL,07/21/2020,15.0,549880.0,594993.6383561643,46810508.93,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,AL,07/22/2020,15.0,540369.0,594993.6383561643,46744327.29,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,AL,07/23/2020,14.0,557468.0,594993.6383561643,49054929.28,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,AL,07/24/2020,14.0,592214.0,594993.6383561643,52038790.65,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0,AL,07/25/2020,15.0,618452.0,594993.6383561643,50685463.73,44476135.570191786,5.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,AL,07/26/2020,14.0,329457.0,594993.6383561643,24072681.55,44476135.570191786,6.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,AL,07/27/2020,14.0,577999.0,594993.6383561643,49956147.66,44476135.570191786,0.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,AL,07/28/2020,13.0,577959.0,594993.6383561643,50988710.44,44476135.570191786,1.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,AL,07/29/2020,13.0,559032.0,594993.6383561643,49610777.75,44476135.570191786,2.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,AL,07/30/2020,14.0,595122.0,594993.6383561643,55623248.32,44476135.570191786,3.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,AL,07/31/2020,13.0,652315.0,594993.6383561643,65972330.91,44476135.570191786,4.0,3337357.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.0,AL,08/01/2020,14.0,664192.0,594993.6383561643,59564313.01,44476135.570191786,5.0,3337357.0
